rank,company,revenues,revenue_percent_change,profits,profits_percent_change,assets,market_value,change_in_rank_1000,employees,change_in_rank_500,link
439,NCR Voyix,"$6,915",8%,$564,-,"$8,987","$2,287",26,-,26,View More details about NCR Voyix
440,Northern Trust,"$6,895.1",3.50%,"$1,492.2",-4.10%,"$136,828.4","$15,791.3",13,-,13,View More details about Northern Trust
441,Cintas,"$6,892.3",6.20%,$885,5%,"$7,436.7","$18,023.6",18,-,18,View More details about Cintas
442,Polaris,"$6,863.4",11.30%,$324,-3.40%,"$4,430.5","$2,959",34,-,34,View More details about Polaris
443,CMS Energy,"$6,845",-0.40%,$680,3.50%,"$26,837","$16,697.2",-3,-,-3,View More details about CMS Energy
444,Seaboard,"$6,840",3.90%,$283,-,"$6,285","$3,273.8",11,-,11,View More details about Seaboard
445,Intuit,"$6,784",13.70%,"$1,557",28.60%,"$6,283","$59,912.6",37,-,37,View More details about Intuit
446,Regions Financial,"$6,755",-0.10%,"$1,582",-10.10%,"$126,240","$8,587.8",1,-,1,View More details about Regions Financial
447,FM,"$6,743.1",24.20%,"$2,479.3",1436.10%,"$25,053.8",-,65,-,-,View More details about FM
448,Advanced Micro Devices,"$6,731",4%,$341,1.20%,"$6,028","$53,250.4",12,-,12,View More details about Advanced Micro Devices
449,Ovintiv,"$6,726",13.30%,$234,-78.10%,"$21,487",$701.5,-,-,-,View More details about Ovintiv
450,Booz Allen Hamilton Holding,"$6,704",8.60%,$418.5,37.20%,"$3,831.8","$9,624.3",25,-,25,View More details about Booz Allen Hamilton Holding
451,S&P Global,"$6,699",7%,"$2,123",8.40%,"$11,348","$59,042.2",19,-,19,View More details about S&P Global
452,Rockwell Automation,"$6,694.8",0.40%,$695.8,29.90%,"$6,113","$17,533.3",-,-,-,View More details about Rockwell Automation
453,O-I Glass,"$6,691",-2.70%,$-400,-255.60%,"$9,610","$1,108.5",-15,-,-15,View More details about O-I Glass
454,Wynn Resorts,"$6,611.1",-1.60%,$123,-78.50%,"$13,871.3","$6,471.4",-6,-,-6,View More details about Wynn Resorts
455,Securian Financial Group,"$6,600.6",20.10%,$434.8,34.90%,"$63,138.3",-,51,-,-,View More details about Securian Financial Group
456,Bread Financial Holdings,"$6,580.9",-15.50%,$278,-71.10%,"$26,494.8","$1,602.7",-66,-,-66,View More details about Bread Financial Holdings
457,Brighthouse Financial,"$6,554",-26.90%,$-740,-185.50%,"$227,259","$2,540.2",-115,-,-115,View More details about Brighthouse Financial
457,Weyerhaeuser,"$6,554",-12.30%,$-76,-110.20%,"$16,406","$12,636.5",-51,-,-51,View More details about Weyerhaeuser
459,Intercontinental Exchange,"$6,547",4.30%,"$1,933",-2.80%,"$94,493","$44,342.9",10,-,10,View More details about Intercontinental Exchange
460,Dauch,"$6,530.9",-10.20%,$-484.5,-,"$6,644.6",$408.1,-42,-,-42,View More details about Dauch
461,Hess,"$6,510",0.70%,$-408,-,"$21,782","$10,163.6",-,-,-,View More details about Hess
462,ABM Industries,"$6,498.6",0.90%,$127.4,30.30%,"$3,692.6","$1,623.1",1,-,1,View More details about ABM Industries
463,Activision Blizzard,"$6,489",-13.50%,"$1,503",-17.10%,"$19,845","$45,753.3",-58,-,-58,View More details about Activision Blizzard
464,GameStop,"$6,466",-26.90%,$-470.9,-,"$2,819.7",$225.6,-118,-,-118,View More details about GameStop
465,APA,"$6,411",-13.60%,"$-3,553",-8982.50%,"$18,107","$1,577.2",-54,-,-54,View More details about APA
466,Science Applications International,"$6,379",36.90%,$226,65%,"$4,711","$4,316.9",94,-,-,View More details about Science Applications International
467,AK Steel Holding,"$6,359.4",-6.70%,$11.2,-94%,"$4,590.6",-,-24,-,-24,View More details about AK Steel Holding
468,Dillard's,"$6,343.2",-2.50%,$111.1,-34.80%,"$3,430.3",$863.8,-10,-,-10,View More details about Dillard's
469,Ralph Lauren,"$6,313",2.10%,$430.9,164.70%,"$5,942.8","$4,928.3",4,-,4,View More details about Ralph Lauren
470,Celanese,"$6,297",-12%,$852,-29.40%,"$9,476","$8,775",-44,-,-44,View More details about Celanese
471,R.R. Donnelley & Sons,"$6,276.2",-7.70%,$-93.2,-,"$3,330.1",$68,-26,-,-26,View More details about R.R. Donnelley & Sons
472,Zoetis,"$6,260",7.50%,"$1,500",5%,"$11,545","$55,895",15,-,15,View More details about Zoetis
473,Mahwah Bergen Retail Group,"$6,242.8",-5.10%,$-661.4,-,"$2,699.8",$13.9,-16,-,-16,View More details about Mahwah Bergen Retail Group
474,Clorox,"$6,214",1.50%,$820,-0.40%,"$5,116","$21,673.5",3,-,3,View More details about Clorox
475,Ingredion,"$6,209",6.30%,$413,-6.80%,"$6,040","$5,049.6",11,-,11,View More details about Ingredion
476,First American Financial,"$6,202.1",7.90%,$707.4,49.10%,"$11,519.2","$4,790.6",15,-,15,View More details about First American Financial
477,Graphic Packaging Holding,"$6,160.1",2.30%,$206.8,-6.50%,"$7,289.9","$3,542",3,-,3,View More details about Graphic Packaging Holding
478,HD Supply Holdings,"$6,146",1.60%,$452,14.70%,"$4,715","$4,605.3",1,-,1,View More details about HD Supply Holdings
478,NetApp,"$6,146",4%,"$1,169",1438.20%,"$8,741","$9,220.9",5,-,5,View More details about NetApp
480,TravelCenters of America,"$6,117.4",-12.30%,$33.3,-,"$3,230.9",$81.2,-47,-,-47,View More details about TravelCenters of America
481,Olin,"$6,110",-12%,$-11.3,-103.40%,"$9,187.8","$1,841.8",-47,-,-47,View More details about Olin
482,Robert Half,"$6,074.4",4.70%,$454.4,4.60%,"$2,311.4","$4,345.8",8,-,8,View More details about Robert Half
483,EnLink Midstream,"$6,052.9",-21.40%,"$-1,119.3",-,"$9,335.8",$537.3,-87,-,-87,View More details about EnLink Midstream
484,Avantor,"$6,040.3",3%,$37.8,-,"$9,773.3","$7,155.6",-,-,-,View More details about Avantor
485,Tapestry,"$6,027.1",2.50%,$643.4,61.90%,"$6,877.3","$3,574.6",-1,-,-1,View More details about Tapestry
486,TD Ameritrade Holding,"$6,016",10.30%,"$2,208",49.90%,"$43,786","$18,738.8",23,-,-,View More details about TD Ameritrade Holding
487,Analog Devices,"$5,991.1",-3.40%,"$1,363",-8.90%,"$21,392.6","$33,010.9",-15,-,-15,View More details about Analog Devices
488,Ameren,"$5,910",-6.10%,$828,1.60%,"$28,933","$17,969.9",-20,-,-20,View More details about Ameren
489,Williams-Sonoma,"$5,898",4%,$356.1,6.70%,"$4,054","$3,282.4",6,-,6,View More details about Williams-Sonoma
490,Anywhere Real Estate,"$5,870",-3.40%,$-188,-237.20%,"$7,543",$346.9,-12,-,-12,View More details about Anywhere Real Estate
491,Commercial Metals,"$5,829",17.80%,$198.1,43%,"$3,758.8","$1,880",54,-,-,View More details about Commercial Metals
492,Rush Enterprises,"$5,809.8",5.50%,$141.6,1.80%,"$3,407.3","$1,145.6",12,-,-,View More details about Rush Enterprises
493,Franklin Resources,"$5,774.5",-8.60%,"$1,195.7",56.40%,"$14,532.2","$8,293.2",-26,-,-26,View More details about Franklin Resources
494,Fortune Brands Innovations,"$5,764.6",5.10%,$431.9,10.90%,"$6,291.3","$6,042.3",14,-,-,View More details about Fortune Brands Innovations
495,Levi Strauss,"$5,763.1",3.40%,$394.6,39.40%,"$4,232.4","$4,961.2",5,-,5,View More details about Levi Strauss
496,Crown Castle,"$5,763",7.30%,$860,38.30%,"$38,457","$60,178.6",17,-,-,View More details about Crown Castle
497,Simon Property Group,"$5,755.2",1.70%,"$2,101.6",-13.90%,"$31,231.6","$16,834.8",-1,-,-1,View More details about Simon Property Group
498,Cerner,"$5,692.6",6.10%,$529.5,-16%,"$6,894.6","$19,164.4",22,-,-,View More details about Cerner
499,Post Holdings,"$5,681.1",-9.20%,$124.7,-73.30%,"$11,951.6","$5,732",-28,-,-28,View More details about Post Holdings
500,Huntington Bancshares,"$5,655",7.30%,"$1,411",1.30%,"$109,002","$8,398.6",24,-,-,View More details about Huntington Bancshares
501,KBR,"$5,639",14.80%,$202,-28.10%,"$5,364","$2,942.6",47,-,-,View More details about KBR
