,index,id,created_at,text,year,month,day
123,2,1245055039124750338,2020-03-31T18:27:07.000Z,"People from different places &amp; industries are banding together to be part of this response. It’s uplifting as we are all in this together. Always worth a moment to celebrate teamwork, especially the healthcare workers showing courage every day! https://t.co/3bSavEsolz",2020,3,31
124,0,1243208576136409088,2020-03-26T16:09:56.000Z,We aren't done with COVID-19. It’s clear more actions will be taken to flatten the curve. We released these free apps to help organizations manage through this crisis &amp; help people. Please spread the word: https://t.co/fQRHTmyY8o https://t.co/hfe1AKQcVy,2020,3,26
125,1,1242292913549139973,2020-03-24T03:31:25.000Z,Hearing about cases of discrimination directed at people of Asian descent. Let’s be clear: one case is too many. @ServiceNow stands for inclusion and belonging. The current crisis only underscores the need for unity in our global community. https://t.co/OZTN7OQsP8,2020,3,24
126,2,1240683852684652544,2020-03-19T16:57:35.000Z,RT @businessinsider: ServiceNow is giving government agencies free access to apps designed to help them respond to the coronavirus faster a…,2020,3,19
127,3,1239958111349133319,2020-03-17T16:53:45.000Z,Customers are at the heart of our company. We’re honored to partner with @WADeptHealth and the broader ServiceNow community to launch our customer care plan to help customers respond to the COVID-19 pandemic. https://t.co/su2dj8ojjs,2020,3,17
128,4,1239775130466652160,2020-03-17T04:46:39.000Z,"Even as uncertainty looms, we should be optimistic. Crisis so often brings out the best in us. The world can &amp; will do all it takes to care for the sick, flatten the curve and emerge better prepared for the future. (5/5)",2020,3,17
129,5,1239774419897053186,2020-03-17T04:43:50.000Z,"Today we announced that we’ve made 4 apps available at no charge to help with emergency outreach, self reporting, exposure mgmt &amp; response operations: https://t.co/fQRHTmyY8o. Thank you @WADeptHealth for your exemplary leadership and partnership. (4/5) https://t.co/R2RD9p91ni",2020,3,17
130,6,1239771839020195842,2020-03-17T04:33:34.000Z,"We @ServiceNow have been focused on our customers &amp; colleagues during this immensely complex situation. Even as we face the extraordinary, we are executing on fundamentals. Business must go on. (3/5)",2020,3,17
131,7,1239771317462683650,2020-03-17T04:31:30.000Z,"Applause to everyone out there - so many agencies, companies &amp; institutions - working to help with #covid19. Yet again, teamwork arises from adversity. The way it should be. (2/5)",2020,3,17
132,8,1239770873621438467,2020-03-17T04:29:44.000Z,To all public health &amp; emergency response teams around the world - thank you. Dealing with the #covid19 crisis 24/7...tough to fathom the pressure. We appreciate your selfless dedication. (1/5),2020,3,17
133,9,1236826642569289729,2020-03-09T01:30:25.000Z,"#InternationalWomensDay inspires us to celebrate our role models who blazed trails and shattered ceilings. Because of them, the future couldn’t be brighter! https://t.co/8pJgVTVoFN",2020,3,9
134,10,1233925898191200257,2020-03-01T01:23:54.000Z,"Jamming to a great track from a new artist - Macova. 

https://t.co/Llpdm2BmFk",2020,3,1
